ID,SalePrice
1897,121286.23550158464
1898,118221.51846890127
1899,144988.7614815605
1900,145636.06467605673
1901,186513.4711206334
1902,184543.8790043334
1903,209301.96636832802
1904,166571.33873637958
1905,204609.35527651483
1906,192540.43924639386
1907,228306.77586905746
1908,113085.69055869218
1909,136371.0943287
1910,121597.73943812055
1911,270952.3703898932
1912,293591.9888232146
1913,121059.04381487041
1914,75843.36392434497
1915,233704.54828725307
1916,79409.2158330606
1917,229558.0877980416
1918,135418.45629147926
1919,154613.2539831286
1920,186091.77615744006
1921,273174.00823382154
1922,236606.15621029734
1923,254953.2864667067
1924,201516.94516418982
1925,261669.11848119818
1926,265496.55382220953
1927,134671.25191138248
1928,157030.9927081463
1929,125332.58318475663
1930,154583.04583308674
1931,142437.03189497878
1932,166590.00959457044
1933,169575.69792114262
1934,185353.7712892039
1935,174457.30074728077
1936,186640.56481938955
1937,189720.19470049406
1938,172433.56214574192
1939,279835.3809375975
1940,212450.93081187067
1941,189452.34558990152
1942,189833.4662804407
1943,214369.07227082422
1944,401038.180240523
1945,319236.5006808515
1946,150888.94380135697
1947,269743.8460492008
1948,156521.16629286102
1949,195408.06736273263
1950,162077.01831439597
1951,217350.24512096329
1952,194676.41836946906
1953,154809.71456672333
1954,213317.25411792062
1955,153880.2828121155
1956,285205.3930335227
1957,167580.24105226967
1958,259579.741601719
1959,150014.74491605515
1960,131903.00993203462
1961,128778.5689700342
1962,95647.57213320213
1963,95242.24726142416
1964,106967.49441240121
1965,158049.13365696307
1966,122658.43419114473
1967,280889.9797599272
1968,390335.0196592374
1969,323273.74387019145
1970,431205.8125353374
1971,434931.709425406
1972,366603.6727387942
1973,335533.2663994443
1974,363517.3968043259
1975,382753.6734376113
1976,273546.8652237683
1977,409549.1023410846
1978,419281.69641564693
1979,281882.2092222665
1980,232303.14333099753
1981,272428.251569582
1982,227703.78376478207
1983,227703.78376478207
1984,220097.0268124341
1985,191801.17028752097
1986,201564.7360631654
1987,199790.26534406602
1988,185630.504548369
1989,197815.019785965
1990,219580.35356046553
1991,230780.57945839257
1992,208937.63403586776
1993,176506.32367485284
1994,246459.00336858447
1995,190266.2709150694
1996,284141.83702970325
1997,286337.029342297
1998,267096.9381951829
1999,276171.6582426056
2000,316538.5026089209
2001,278799.1641672616
2002,231349.83719807176
2003,255845.15304348877
2004,256859.12528241973
2005,219628.23559148144
2006,212849.5960928914
2007,238011.9253471062
2008,200475.3967629164
2009,204269.43473487228
2010,203193.0307219174
2011,171356.29025259233
2012,170500.8216077436
2013,189545.75607160042
2014,192770.23871555552
2015,195050.81368310607
2016,200054.3782656966
2017,195840.92261121128
2018,125121.80941782416
2019,118245.33217567067
2020,115186.59299304227
2021,118851.3694305168
2022,219867.2600584492
2023,167279.11727740295
2024,328283.3849230482
2025,347616.71194139676
2026,178775.30566563047
2027,176551.54761712483
2028,191371.15951831194
2029,173614.74660028153
2030,203525.86356640395
2031,181027.46804729628
2032,188402.88886045534
2033,196244.47446324403
2034,164479.43696494232
2035,242594.64704266033
2036,176190.1190933947
2037,177564.30614966512
2038,266044.23512960144
2039,200602.04551298163
2040,395747.20459471474
2041,240684.12457726733
2042,243867.99578762788
2043,161367.8623296436
2044,180307.37913928457
2045,173571.98398765342
2046,137744.66992072703
2047,159036.29944410073
2048,128175.65616638481
2049,141105.05167275044
2050,179275.29474425266
2051,126785.5520110545
2052,135467.6229329468
2053,135530.58824897767
2054,108280.62134600691
2055,155183.19619491944
2056,139496.22898723546
2057,125922.44290288357
2058,194149.0671154637
2059,135633.84295313762
2060,151384.04677472913
2061,159418.76013156545
2062,131954.1830564051
2063,119579.39341943743
2064,132061.23048463571
2065,123611.53229906545
2066,172592.3370631428
2067,168603.81697808477
2068,141194.25500381994
2069,110955.0871959365
2070,109932.86978002955
2071,98098.47821393529
2072,121113.49293001025
2073,136598.35432416716
2074,144237.26571114184
2075,134222.410302162
2076,117439.04514375694
2077,140742.56302480493
2078,131179.29281843908
2079,136734.5939018371
2080,123723.96226948767
2081,138254.92542697073
2082,141238.29011943645
2083,155799.82902291208
2084,116898.24960613837
2085,136128.04951891094
2086,162966.60041944042
2087,130972.77217123311
2088,109468.05547271956
2089,97947.82434293561
2090,116541.4943169428
2091,113212.26828168602
2092,142042.55820711912
2093,133018.57308796287
2094,101668.47393880747
2095,123056.58093450581
2096,92757.57947595108
2097,89936.45110010522
2098,138374.09159410992
2099,91967.33356639913
2100,146284.35218153006
2101,108622.42615837154
2102,118900.34507054953
2103,92936.18844364697
2104,156370.12626400948
2105,114603.4594888619
2106,105505.23084674019
2107,153795.16486920894
2108,121942.75328751851
2109,125955.9168376304
2110,113869.74921329839
2111,150164.6020013155
2112,146718.74542501982
2113,123561.20999423458
2114,104835.53546002926
2115,146267.3219704609
2116,103678.86860983388
2117,135130.01796384444
2118,128852.10300508783
2119,106920.43049469142
2120,112147.10511550674
2121,112921.95438696416
2122,113877.16591719163
2123,108855.29367735721
2124,165016.34551271825
2125,142855.64812718445
2126,133000.77283191198
2127,129659.69000955608
2128,119904.33612853952
2129,82689.51145483964
2130,123343.25364249341
2131,134249.3676284896
2132,94976.16541373842
2133,89499.14387688371
2134,96191.97875750599
2135,76406.04040444354
2136,89741.31176395118
2137,119071.76643859532
2138,130128.76791064486
2139,141545.31674743377
2140,128312.85197526588
2141,136466.3381700888
2142,132120.03502828922
2143,145175.69251893595
2144,101583.62092295427
2145,124072.49752668732
2146,132180.18974875577
2147,185633.45957839416
2148,128724.74668623402
2149,125964.58713423266
2150,193783.89511732632
2151,108506.74247596758
2152,127451.03428558336
2153,133686.3328417901
2154,93501.55081504675
2155,125835.3111910418
2156,297113.5914863178
2157,190573.96911014963
2158,237142.09518971786
2159,224373.00885218606
2160,192981.20422801675
2161,211718.7045150067
2162,273368.33508204826
2163,226385.8705526455
2164,184207.2288544571
2165,186047.68208851488
2166,158011.38953204718
2167,187291.22390950748
2168,215886.1515458285
2169,207361.69560976446
2170,222718.7133967837
2171,157683.5272244566
2172,148741.2505640443
2173,180121.116690772
2174,252485.4727317179
2175,232837.01564904593
2176,223324.17806101526
2177,271437.39507996105
2178,216613.07325515614
2179,140394.3862765993
2180,178213.7866804782
2181,196163.25577543015
2182,208653.93066973492
2183,192849.33695141049
2184,120267.5695844677
2185,124159.87650253913
2186,126722.1309331287
2187,127883.51934596758
2188,140337.39126765446
2189,351156.5581034639
2190,93736.43205503136
2191,93936.65659870664
2192,94189.44676873702
2193,104298.00792819742
2194,111176.10786174735
2195,106346.49148460197
2196,117716.0715284213
2197,104165.09651155482
2198,118755.26553856238
2199,121051.51526781934
2200,157054.20655432664
2201,147943.56889159503
2202,167492.16179248027
2203,172476.66213206653
2204,209858.80228768598
2205,170069.91528817557
2206,162369.0528113144
2207,201909.77735924235
2208,242987.59039375136
2209,234947.28424541015
2210,113127.99073645231
2211,85947.44420036391
2212,97653.2147788879
2213,97513.90550807276
2214,137031.15685045792
2215,87469.38600996019
2216,147739.4040195217
2217,92633.28479034823
2218,86888.99968713004
2219,83141.02761231107
2220,82253.29590278045
2221,233704.54828725307
2222,230184.68296522836
2223,231474.12420371964
2224,207194.35425159815
2225,155422.53653045156
2226,192164.4015359395
2227,178211.36353213113
2228,223860.8376142992
2229,246856.96055270883
2230,215113.25950574252
2231,232596.17148333325
2232,203883.1126522575
2233,186482.55627746828
2234,212673.55689866515
2235,225662.34336460254
2236,241309.06940952028
2237,260815.99993647315
2238,140879.28459767505
2239,166020.7559873463
2240,146661.8578583714
2241,142433.8886757055
2242,101862.40581262085
2243,119742.96615562559
2244,87704.37955456223
2245,87610.62076304904
2246,144468.1945019419
2247,89740.50843328593
2248,132678.5948492418
2249,133534.2971443656
2250,139080.0975093499
2251,121006.67948534882
2252,169650.11245344716
2253,170939.57752728285
2254,189598.82664462356
2255,194876.26298293594
2256,180619.72853162096
2257,241261.15605119083
2258,155423.76162830333
2259,183920.65150469006
2260,135965.03187509015
2261,200609.67980755476
2262,213648.43881543857
2263,405943.56406918954
2264,418739.2845742195
2265,153816.0175327754
2266,258842.3814031253
2267,365625.43294668454
2268,340404.6436615866
2269,164346.9610043099
2270,174646.57841494342
2271,184470.61057594282
2272,204062.88812831775
2273,158344.81191314236
2274,164374.87137702145
2275,151628.22807261534
2276,159725.65224199643
2277,193686.8818774211
2278,158350.41344800012
2279,130677.18345439245
2280,128167.19459814577
2281,158874.14495994418
2282,158613.3002448622
2283,99580.11031958985
2284,104303.24049387196
2285,123175.70195612634
2286,131498.61898099093
2287,304645.1139684628
2288,290720.5720347769
2289,344438.36526249757
2290,418971.7576000605
2291,400851.9301760542
2292,332633.538430403
2293,403415.83253395703
2294,430998.6774311596
2295,369198.06391078944
2296,350363.8373745781
2297,337657.7488917523
2298,303962.2736274756
2299,460944.21324070316
2300,372386.83480376925
2301,306441.54378592945
2302,279531.9661043659
2303,290319.25969670305
2304,304642.11421505455
2305,197826.55642004454
2306,197827.56990234714
2307,228328.57794952716
2308,218606.191088181
2309,248216.91199353297
2310,226192.4709621289
2311,227994.12079205847
2312,190254.75395636435
2313,188522.32511869507
2314,185442.361200614
2315,185935.35217312066
2316,204463.96848546897
2317,175316.64553973713
2318,187129.95661856173
2319,183611.98539327676
2320,170618.48740739556
2321,201405.11063171
2322,201294.4420170732
2323,163265.79572101185
2324,177127.58937630488
2325,188995.2699166399
2326,177967.66583020086
2327,216204.29911505635
2328,219432.15676297402
2329,194503.01213819132
2330,190387.17432968353
2331,325734.2907202561
2332,396133.88926054584
2333,330098.50175321073
2334,306698.2119046789
2335,279232.47615866753
2336,320033.83182850154
2337,213284.66244222363
2338,228526.13880934755
2339,226079.71916797027
2340,267654.0420445181
2341,226262.05597414402
2342,224317.3509574583
2343,221339.19462532565
2344,265655.74463895295
2345,251061.64482103425
2346,210188.9933275846
2347,209146.45405273733
2348,248681.36734121174
2349,231652.10653793905
2350,259275.62333686414
2351,231279.85167937534
2352,239763.68691070133
2353,313515.776561048
2354,165093.10107043572
2355,167723.46422303596
2356,164451.47498665808
2357,190426.25799784603
2358,204653.63156696374
2359,140477.9300001071
2360,128478.95402075074
2361,130290.78421213054
2362,353076.26589885127
2363,135064.92767264586
2364,135999.80807389697
2365,188265.66770666922
2366,174364.5087988023
2367,203360.59292100355
2368,187864.86684323204
2369,203037.65026009726
2370,170558.88081690343
2371,175894.12094754275
2372,203090.0293207406
2373,267770.5353544729
2374,293949.38969675533
2375,218522.00442717035
2376,313408.2835571424
2377,335940.96025873383
2378,145283.81675954186
2379,231519.46700457972
2380,141153.71078265613
2381,153161.41683239647
2382,175299.4143650361
2383,191753.63875710414
2384,229725.17613922796
2385,140432.4603676723
2386,136368.8288530812
2387,138394.98426934166
2388,116467.64089983978
2389,129520.17810348421
2390,140788.39039604994
2391,127611.93930447237
2392,123894.62220300232
2393,142844.42830413292
2394,134214.7080059529
2395,201408.0823139507
2396,151908.05952768176
2397,168899.50937814973
2398,114178.38714555898
2399,103461.32363633205
2400,102724.5139355719
2401,115549.32106836428
2402,133309.8961163438
2403,133666.0221918786
2404,147607.24352865005
2405,142573.8623829744
2406,124054.31613908554
2407,126205.0418882914
2408,133167.67431811686
2409,136060.41515355307
2410,166341.83711562038
2411,123745.6850826771
2412,147819.61335578028
2413,136748.74845184167
2414,132900.06290760488
2415,127228.77309209069
2416,122357.49669843703
2417,126237.41817457578
2418,122903.944423328
2419,153053.43933765654
2420,122273.44356704202
2421,158666.42565013774
2422,117145.50040217322
2423,109089.37993542265
2424,164588.390932317
2425,255559.54459885962
2426,115841.45998306117
2427,110344.36520148412
2428,166927.47100971953
2429,124219.16455870756
2430,131392.98635815654
2431,133641.69795199417
2432,129766.9196439737
2433,135446.46150095508
2434,140652.0502435823
2435,147892.02116127944
2436,125409.46735522286
2437,123047.90750691693
2438,126434.22449420144
2439,102481.22777764553
2440,116322.62431330465
2441,102204.80939731504
2442,98865.8406444904
2443,114281.95371171954
2444,98468.05241158132
2445,96510.00604846836
2446,124253.8274142599
2447,129326.67873502264
2448,133563.04228120693
2449,104343.78541484902
2450,122994.3104816118
2451,120002.35565032445
2452,144681.65507246458
2453,119151.91668287622
2454,135409.40202242328
2455,108791.97698493594
2456,141521.3668190754
2457,125678.45568410789
2458,123701.09352789648
2459,108779.99651471218
2460,131522.96887690882
2461,127980.86894763747
2462,127382.44117529149
2463,118404.12890877924
2464,160152.61333556692
2465,120017.38300879304
2466,120708.44981547454
2467,119453.42131532142
2468,98076.11438244364
2469,99565.02459494046
2470,173426.03713825773
2471,142332.01305265434
2472,131148.98711294594
2473,107371.33834939435
2474,98969.9384134209
2475,179370.6635384721
2476,115272.56227207008
2477,117941.80503026652
2478,150322.75627787886
2479,128401.10274000713
2480,129066.03541127911
2481,130459.37477644162
2482,115908.99548648133
2483,123953.92033038844
2484,125393.8494764004
2485,123312.39076400966
2486,141677.252994672
2487,192801.93513154672
2488,125400.04926249344
2489,135462.24571413902
2490,132749.11919270118
2491,115363.48950122607
2492,193712.17803789192
2493,122677.84656635862
2494,142525.03823093098
2495,117891.76591463154
2496,235047.43888240887
2497,138604.27817159606
2498,114660.36545280436
2499,110007.15502105835
2500,114528.46933189122
2501,122626.78626715422
2502,129653.0719139106
2503,106037.21302404726
2504,202455.90946783495
2505,215137.42389033784
2506,214465.6049423806
2507,256650.462584767
2508,215047.06672782477
2509,205680.17693883486
2510,201629.08707029454
2511,183564.15499143247
2512,224125.94025966222
2513,202352.42144945255
2514,206992.1784543063
2515,161749.62543503797
2516,180451.91357463566
2517,157477.21252769622
2518,168910.70928477962
2519,225024.65789379732
2520,215067.99383380823
2521,211622.7347647163
2522,222386.7730851509
2523,139311.10119598583
2524,146467.25962498935
2525,146698.92799313203
2526,148095.810998767
2527,143652.8808972709
2528,138448.92676302392
2529,134862.86061706173
2530,135412.81403796724
2531,210265.30904482887
2532,233194.12551142063
2533,214963.99231750533
2534,198574.28397544406
2535,281481.01420042344
2536,234473.94138647578
2537,187841.6641487184
2538,200489.12337359716
2539,178891.12936169287
2540,189112.81601052298
2541,200739.16424472217
2542,203485.043776546
2543,114044.29225847281
2544,117895.27952395739
2545,110611.46555230234
2546,120185.52550330957
2547,122834.8204212047
2548,158353.31168586493
2549,161749.62494213617
2550,697859.4463088004
2551,128173.16191672672
2552,109773.12958494337
2553,93945.56003946839
2554,91883.99344798675
2555,88765.5312747597
2556,100764.25558100805
2557,104417.92533466675
2558,151327.41110583057
2559,162606.7187450837
2560,151518.70982439478
2561,145801.8050592298
2562,159397.9302218975
2563,164941.16620109908
2564,182335.507641443
2565,173055.68931921048
2566,187780.7815031843
2567,158448.92253441797
2568,210997.2356297918
2569,211363.77754405097
2570,113645.14985521731
2571,255775.4446525567
2572,131950.88249269518
2573,231046.06277774976
2574,360885.2888594822
2575,102547.96903747863
2576,110178.78618533077
2577,119230.13157297474
2578,80476.61679803114
2579,89915.9445371786
2580,103069.45565332774
2581,105427.16638267119
2582,90089.48824753541
2583,231639.5764817856
2584,157919.01314102946
2585,181477.01946962636
2586,183929.39003567785
2587,177706.00247870883
2588,133376.75270120605
2589,138044.97328990189
2590,179034.17516042112
2591,239194.56865296882
2592,234856.18251016678
2593,224179.58838660945
2594,180785.35962047026
2595,198570.74514608047
2596,253017.29523597224
2597,207755.2814836308
2598,313743.01935664297
2599,249621.17581818282
2600,198405.65307172568
2601,133660.6805627691
2602,90600.46276244987
2603,86475.99387192179
2604,100669.82338716631
2605,92451.84272203052
2606,139353.58347449973
2607,161330.33326695018
2608,190188.56738047383
2609,162702.2062869538
2610,124438.69073314432
2611,169051.42056081325
2612,148430.7728796399
2613,134435.3092268668
2614,138271.46205388027
2615,140379.62339812782
2616,128141.41617759998
2617,171959.33753932806
2618,158717.6170304154
2619,185797.13351249445
2620,179782.78997317952
2621,190299.46897170495
2622,197134.07958711093
2623,230918.07595703742
2624,244353.47978780634
2625,407277.35669412557
2626,154545.65670556863
2627,200971.70337946687
2628,450726.4168682856
2629,566673.9874454677
2630,397760.66907796037
2631,436471.5806915143
2632,450064.36111834476
2633,267617.5820548144
2634,337329.34239328455
2635,150541.34600228572
2636,197248.18686395162
2637,146451.52397148823
2638,299896.29930036876
2639,195736.27647744515
2640,146176.21030072155
2641,129136.74409202195
2642,166512.31094877378
2643,111872.87224321856
2644,123584.74861116541
2645,96779.31822873342
2646,93827.42448741608
2647,98971.60832867985
2648,137533.97596705292
2649,153305.00893068084
2650,121995.12610857864
2651,141497.1730180586
2652,409759.1154379776
2653,283067.9120833492
2654,296045.88414984423
2655,310915.3356283952
2656,351710.9651247878
2657,333529.3110630965
2658,356793.4531129386
2659,374966.4616920327
2660,369839.9722571482
2661,301474.16197503847
2662,299556.2885108504
2663,313546.64866298216
2664,245898.7099911628
2665,259603.31278257177
2666,256788.78289223174
2667,183061.50326140717
2668,186405.68896234856
2669,175906.771300184
2670,256714.51637329947
2671,185850.72431092215
2672,187721.89892655343
2673,194362.4088167147
2674,199044.46809370612
2675,172060.85725510397
2676,191471.73376430222
2677,208961.33114044587
2678,254620.97968752892
2679,262842.2375424543
2680,291861.33033190836
2681,367024.47843060235
2682,342336.35625224
2683,460024.42798976
2684,312853.132207928
2685,350620.09370153444
2686,265068.5269573693
2687,240543.1689893016
2688,223770.00502680262
2689,204572.70257483932
2690,342750.47105270333
2691,239143.9237196415
2692,166960.7633497413
2693,185256.31113481423
2694,168589.4786470597
2695,204280.42750652754
2696,196683.50705959206
2697,208152.4300957168
2698,195950.5254693106
2699,154406.31323183564
2700,145097.95440903291
2701,169758.4780721115
2702,124721.63204083979
2703,139097.97033072988
2704,135496.30922851083
2705,126392.20039122568
2706,124436.89219430328
2707,122275.48386651454
2708,129512.65988276586
2709,122091.40587319338
2710,125439.37323162048
2711,340337.54982735607
2712,351079.6005653629
2713,172239.85596973842
2714,158445.78322936926
2715,194219.67628547095
2716,167803.28343945232
2717,228384.872788254
2718,221550.54360661085
2719,140652.23876962162
2720,154044.5144305073
2721,136763.10717681068
2722,178019.85184129552
2723,132911.7927752978
2724,128840.12429669648
2725,135515.81268201675
2726,140718.6105103105
2727,151698.1719143649
2728,158040.87647439583
2729,154854.79980409253
2730,142014.5691963669
2731,106244.17137264487
2732,123350.49985433221
2733,152350.63895012645
2734,157103.82684357458
