ID,SalePrice
1771,143790.55
1772,137722.02
1773,140377.27
1774,135772.0
1775,135946.27
1776,119248.95
1777,117323.73
1778,137371.78
1779,116750.03
1780,183360.47
1781,143790.55
1782,92423.664
1783,144155.62
1784,97304.22
1785,120679.82
1786,150893.25
1787,176311.33
1788,63648.344
1789,97721.945
1790,85001.72
1791,173813.6
1792,149612.92
1793,128005.875
1794,151938.12
1795,141975.66
1796,123227.375
1797,107649.88
1798,127152.24
1799,115739.66
1800,124773.195
1801,130386.61
1802,150495.3
1803,142726.67
1804,144590.3
1805,137060.33
1806,119864.19
1807,131819.06
1808,127580.9
1809,130629.81
1810,150436.03
1811,108497.914
1812,113072.15
1813,124367.73
1814,98497.5
1815,60810.99
1816,105543.08
1817,128721.64
1818,129771.68
1819,119851.164
1820,80171.82
1821,117898.11
1822,159397.97
1823,59921.21
1824,142718.1
1825,138835.67
1826,104877.055
1827,109349.3
1828,141789.34
1829,111474.75
1830,137212.83
1831,153229.56
1832,110678.05
1833,131204.52
1834,124707.65
1835,152758.56
1836,128465.94
1837,99496.555
1838,131963.08
1839,91673.55
1840,146674.8
1841,146674.8
1842,76109.49
1843,134092.08
1844,135376.11
1845,132403.28
1846,153766.08
1847,143636.9
1848,57925.46
1849,127159.28
1850,126693.49
1851,157235.94
1852,132385.1
1853,138047.88
1854,174389.56
1855,164525.27
1856,216492.19
1857,166398.45
1858,146154.69
1859,136552.03
1860,154876.94
1861,136552.03
1862,238691.42
1863,238691.42
1864,238691.42
1865,322991.1
1866,329340.16
1867,231008.36
1868,281470.5
1869,212996.0
1870,232107.23
1871,240938.44
1872,175178.98
1873,209619.22
1874,136073.77
1875,198155.2
1876,175146.94
1877,209941.52
1878,210793.95
1879,131062.44
1880,139400.33
1881,248928.75
1882,265523.84
1883,195923.4
1884,209843.44
1885,237300.8
1886,286529.2
1887,201930.95
1888,266266.34
1889,173517.95
1890,135716.08
1891,133614.66
1892,119640.586
1893,149905.3
1894,130755.945
1895,151976.81
1896,121473.2
1897,111217.56
1898,119464.89
1899,130482.64
1900,148615.64
1901,177055.4
1902,127316.06
1903,232578.3
1904,140677.61
1905,168576.81
1906,159133.86
1907,181699.83
1908,108218.9
1909,133252.38
1910,126280.71
1911,186120.84
1912,317132.25
1913,160494.72
1914,67502.555
1915,275217.8
1916,78393.4
1917,258182.23
1918,129877.42
1919,153431.66
1920,145640.83
1921,384118.9
1922,324464.97
1923,197969.55
1924,216502.31
1925,221985.56
1926,369794.78
1927,140701.5
1928,158936.22
1929,118511.586
1930,116542.34
1931,134486.14
1932,124172.07
1933,165286.73
1934,175325.56
1935,166377.03
1936,176558.5
1937,181126.12
1938,171941.2
1939,244897.05
1940,197640.17
1941,170341.55
1942,195660.89
1943,198620.64
1944,321291.56
1945,369794.78
1946,147818.98
1947,270260.38
1948,158958.64
1949,241120.5
1950,182236.92
1951,283455.53
1952,234300.08
1953,168747.3
1954,200743.17
1955,123809.64
1956,332980.88
1957,154570.31
1958,286899.94
1959,143103.25
1960,128091.73
1961,118976.21
1962,102721.5
1963,105396.625
1964,110916.23
1965,162396.02
1966,158755.64
1967,256865.14
1968,386764.03
1969,369794.78
1970,442798.8
1971,393970.84
1972,325985.34
1973,269681.88
1974,305502.75
1975,414411.66
1976,266266.34
1977,369379.6
1978,337671.84
1979,308615.84
1980,198365.67
1981,322064.66
1982,218787.78
1983,207502.94
1984,180043.38
1985,231550.52
1986,229527.83
1987,179715.22
1988,181822.2
1989,190845.9
1990,213494.84
1991,204500.72
1992,205506.8
1993,179546.14
1994,242676.52
1995,178795.5
1996,258362.78
1997,339304.9
1998,332231.0
1999,249383.28
2000,295430.7
2001,259001.5
2002,251557.45
2003,245941.38
2004,249292.48
2005,215316.08
2006,214671.45
2007,238359.56
2008,193268.72
2009,186034.4
2010,193322.92
2011,160219.14
2012,180936.05
2013,180930.33
2014,183533.66
2015,193322.92
2016,186034.4
2017,189634.52
2018,128537.02
2019,130017.95
2020,113934.414
2021,121499.04
2022,177694.83
2023,152811.03
2024,206700.67
2025,313930.56
2026,174003.98
2027,145517.14
2028,164772.58
2029,159473.7
2030,261411.55
2031,224466.48
2032,237707.36
2033,246755.19
2034,162391.69
2035,190610.89
2036,191325.19
2037,199018.44
2038,271245.44
2039,196175.06
2040,361732.84
2041,243090.45
2042,195037.34
2043,171830.39
2044,168326.34
2045,216853.19
2046,139464.44
2047,142987.16
2048,141907.17
2049,138179.58
2050,173524.9
2051,110752.17
2052,132105.86
2053,146671.73
2054,90049.21
2055,173593.27
2056,131165.73
2057,134529.62
2058,192454.66
2059,127268.586
2060,175619.28
2061,173625.88
2062,142375.23
2063,112580.836
2064,140907.22
2065,136277.92
2066,162099.1
2067,133285.55
2068,140413.7
2069,95115.27
2070,113398.48
2071,89125.39
2072,142676.98
2073,139468.14
2074,169885.03
2075,136411.6
2076,127098.53
2077,146452.83
2078,128697.586
2079,141121.03
2080,125021.66
2081,126973.16
2082,128477.71
2083,144775.61
2084,116645.86
2085,126587.09
2086,103844.08
2087,128820.375
2088,106477.02
2089,89107.11
2090,137602.55
2091,117904.41
2092,127283.41
2093,145329.08
2094,139019.17
2095,160257.05
2096,84721.37
2097,100292.41
2098,148521.0
2099,64375.77
2100,115858.375
2101,128909.72
2102,131610.67
2103,103458.76
2104,131286.25
2105,143139.16
2106,65961.51
2107,212263.55
2108,123982.87
2109,114921.8
2110,123703.19
2111,154278.56
2112,145697.25
2113,121666.81
2114,112480.61
2115,154695.06
2116,111770.58
2117,142716.45
2118,117765.164
2119,107401.93
2120,114963.336
2121,102700.445
2122,96415.68
2123,81604.99
2124,173460.88
2125,131286.25
2126,163610.56
2127,141167.36
2128,134114.1
2129,111274.12
2130,134235.77
2131,153068.33
2132,116994.0
2133,123595.64
2134,111507.18
2135,120285.02
2136,82699.87
2137,114684.43
2138,142782.77
2139,152129.08
2140,138593.19
2141,135376.11
2142,132434.73
2143,132354.03
2144,111438.94
2145,138593.19
2146,156895.47
2147,154851.22
2148,142709.25
2149,136992.0
2150,196901.38
2151,140800.83
2152,166626.02
2153,157791.73
2154,105482.805
2155,139003.0
2156,219244.16
2157,219006.73
2158,245697.56
2159,225215.25
2160,179546.14
2161,233049.67
2162,367970.75
2163,341021.97
2164,229454.08
2165,167110.9
2166,139400.33
2167,207615.97
2168,206878.36
2169,189909.78
2170,216525.42
2171,140925.1
2172,140471.95
2173,156240.73
2174,241359.75
2175,305398.47
2176,301200.94
2177,239352.72
2178,214035.1
2179,143160.45
2180,162298.47
2181,198506.45
2182,217874.94
2183,200047.9
2184,134293.27
2185,123869.63
2186,148016.2
2187,144007.23
2188,158238.39
2189,191324.81
2190,84834.89
2191,84834.89
2192,79985.33
2193,105094.62
2194,109419.07
2195,132988.58
2196,120553.18
2197,114984.61
2198,154144.44
2199,168689.7
2200,126839.41
2201,140415.17
2202,204482.19
2203,144564.52
2204,169990.2
2205,107729.984
2206,139778.94
2207,221151.12
2208,254601.4
2209,179088.86
2210,118681.68
2211,102808.05
2212,108082.65
2213,110645.125
2214,140965.81
2215,111051.49
2216,153138.98
2217,71792.055
2218,89835.8
2219,71325.805
2220,76197.3
2221,275217.8
2222,261040.86
2223,280235.22
2224,215386.11
2225,138059.45
2226,154375.7
2227,205185.06
2228,256985.7
2229,226438.97
2230,153692.92
2231,207796.05
2232,168385.9
2233,172854.48
2234,217670.98
2235,217922.31
2236,251891.64
2237,343477.1
2238,193376.94
2239,131460.14
2240,162777.92
2241,152010.73
2242,133459.05
2243,142069.66
2244,110089.586
2245,113703.0
2246,152755.81
2247,101611.36
2248,127243.48
2249,128297.6
2250,131888.47
2251,114770.1
2252,164257.66
2253,164259.06
2254,172792.53
2255,186497.34
2256,187216.02
2257,191670.34
2258,175774.42
2259,172792.53
2260,152129.08
2261,176150.48
2262,210050.88
2263,332419.9
2264,361501.44
2265,162551.73
2266,263186.06
2267,337553.03
2268,329604.06
2269,149010.17
2270,179546.14
2271,238691.2
2272,194644.17
2273,156719.31
2274,164535.62
2275,155359.19
2276,187067.53
2277,170864.8
2278,145946.73
2279,137330.27
2280,135051.28
2281,175557.81
2282,186406.11
2283,109156.54
2284,108682.36
2285,158755.64
2286,131235.55
2287,329185.66
2288,250974.69
2289,341462.3
2290,361259.5
2291,318245.06
2292,405316.34
2293,386260.16
2294,430135.75
2295,379750.56
2296,267371.2
2297,282444.72
2298,292922.03
2299,390688.03
2300,311678.9
2301,254179.27
2302,248928.75
2303,231288.77
2304,242414.45
2305,188190.53
2306,188190.53
2307,177949.89
2308,217576.97
2309,260690.55
2310,207502.94
2311,204500.72
2312,175259.38
2313,181822.2
2314,185241.66
2315,181822.2
2316,194756.14
2317,189526.6
2318,180930.33
2319,178665.44
2320,180936.05
2321,246283.11
2322,179715.22
2323,179745.03
2324,179675.8
2325,204323.9
2326,177260.52
2327,204289.22
2328,213494.84
2329,175146.94
2330,172792.53
2331,351162.34
2332,387579.28
2333,308021.0
2334,268418.94
2335,264579.25
2336,306414.28
2337,201445.66
2338,265759.72
2339,215420.62
2340,355284.44
2341,200231.9
2342,225878.84
2343,220316.66
2344,240003.94
2345,246734.94
2346,214671.45
2347,203613.33
2348,220159.12
2349,161883.42
2350,254179.27
2351,231930.22
2352,238359.56
2353,222835.47
2354,138238.62
2355,176240.55
2356,151037.5
2357,201628.05
2358,187721.8
2359,118114.98
2360,120943.56
2361,143072.28
2362,250196.11
2363,142635.5
2364,161494.23
2365,214102.47
2366,185953.72
2367,206978.81
2368,204500.72
2369,210013.39
2370,170338.62
2371,161605.78
2372,185867.9
2373,265058.34
2374,281910.25
2375,225152.33
2376,303741.1
2377,330260.44
2378,142877.97
2379,190347.5
2380,140558.66
2381,155263.05
2382,188906.36
2383,197274.48
2384,226601.64
2385,147117.77
2386,137111.72
2387,144156.17
2388,94743.36
2389,125110.41
2390,134115.88
2391,139086.81
2392,116645.86
2393,161905.5
2394,147172.94
2395,186162.38
2396,136863.77
2397,206764.34
2398,119204.27
2399,63899.9
2400,63831.19
2401,118803.766
2402,143790.55
2403,133611.73
2404,130378.04
2405,154258.56
2406,144629.33
2407,134877.52
2408,145569.05
2409,132273.92
2410,160889.48
2411,126490.31
2412,166449.88
2413,143790.55
2414,140397.5
2415,133611.73
2416,143108.84
2417,131642.69
2418,129541.695
2419,131152.22
2420,127856.66
2421,153752.58
2422,128777.64
2423,141388.84
2424,154271.2
2425,164078.53
2426,130134.305
2427,146351.06
2428,178861.16
2429,131098.44
2430,132275.44
2431,113068.47
2432,141011.67
2433,145343.77
2434,145398.25
2435,141002.8
2436,113580.42
2437,116652.766
2438,131276.86
2439,113327.99
2440,119973.984
2441,114393.22
2442,108489.44
2443,109089.195
2444,125311.25
2445,81223.99
2446,119697.53
2447,211188.36
2448,140195.6
2449,115519.33
2450,145024.62
2451,131271.22
2452,206430.98
2453,107611.08
2454,134018.7
2455,101275.46
2456,132467.06
2457,119205.64
2458,118368.586
2459,104972.11
2460,137112.23
2461,112721.69
2462,129814.38
2463,120929.83
2464,141800.16
2465,141448.33
2466,111925.36
2467,170982.48
2468,82034.07
2469,92243.85
2470,162261.95
2471,188740.52
2472,165767.6
2473,127106.42
2474,95955.48
2475,221561.69
2476,102535.35
2477,133616.58
2478,160421.27
2479,102217.26
2480,139898.69
2481,116299.74
2482,127629.82
2483,125731.89
2484,125117.92
2485,132187.4
2486,146388.05
2487,180879.62
2488,155425.4
2489,149617.92
2490,152477.97
2491,90059.945
2492,170094.64
2493,144245.17
2494,166817.77
2495,90419.93
2496,227078.86
2497,148007.73
2498,120281.24
2499,95177.06
2500,137056.81
2501,143128.77
2502,146455.64
2503,105151.56
2504,172275.2
2505,226119.36
2506,242757.31
2507,295081.8
2508,242757.31
2509,217874.94
2510,220134.8
2511,189837.36
2512,205161.77
2513,206044.12
2514,225631.69
2515,142468.56
2516,139782.0
2517,133811.92
2518,145445.12
2519,212862.58
2520,188909.45
2521,189909.78
2522,207190.31
2523,130566.55
2524,142305.34
2525,141428.5
2526,140264.61
2527,112087.82
2528,128105.89
2529,138720.4
2530,117552.32
2531,249701.02
2532,223347.58
2533,189909.78
2534,222125.75
2535,318069.4
2536,245844.98
2537,221583.06
2538,184323.02
2539,189208.92
2540,177621.62
2541,188138.84
2542,172114.11
2543,125909.84
2544,128738.09
2545,129694.72
2546,145371.22
2547,140172.45
2548,171832.67
2549,161424.47
2550,393906.6
2551,130960.61
2552,127186.805
2553,80674.03
2554,127231.94
2555,115955.086
2556,97749.45
2557,122203.13
2558,155515.88
2559,135316.72
2560,124486.164
2561,153480.67
2562,139424.4
2563,141244.1
2564,177890.83
2565,120705.03
2566,151961.89
2567,130837.27
2568,182670.17
2569,199618.36
2570,118681.68
2571,161047.14
2572,170650.66
2573,221068.67
2574,288032.47
2575,128812.27
2576,138078.67
2577,152440.02
2578,99729.96
2579,81129.234
2580,115866.766
2581,123338.83
2582,116814.84
2583,234225.25
2584,161796.53
2585,186515.66
2586,214768.11
2587,187529.81
2588,147605.56
2589,145134.75
2590,217814.89
2591,195835.98
2592,216425.73
2593,231808.81
2594,174043.66
2595,199021.1
2596,326212.38
2597,182253.97
2598,272305.25
2599,308494.0
2600,145221.7
2601,130964.74
2602,92811.234
2603,103650.64
2604,86683.92
2605,91104.51
2606,149982.94
2607,171532.39
2608,202849.1
2609,158040.53
2610,108898.47
2611,139032.44
2612,148644.27
2613,129394.266
2614,127963.53
2615,150907.34
2616,142662.42
2617,162092.44
2618,195525.47
2619,205246.89
2620,177714.48
2621,181126.12
2622,172792.53
2623,244251.9
2624,283350.66
2625,313076.38
2626,158084.39
2627,171125.39
2628,370690.56
2629,418832.6
2630,323067.47
2631,377803.2
2632,413747.03
2633,268548.22
2634,371339.5
2635,148460.67
2636,185956.55
2637,178029.84
2638,239390.84
2639,189860.0
2640,147300.14
2641,105858.5
2642,204847.78
2643,103081.85
2644,141350.69
2645,109156.54
2646,106385.984
2647,106385.984
2648,149014.72
2649,155323.78
2650,158755.64
2651,162619.5
2652,388925.53
2653,232940.36
2654,234522.72
2655,369794.78
2656,319035.47
2657,296281.94
2658,270501.47
2659,309879.28
2660,346199.44
2661,341865.7
2662,344045.22
2663,259794.58
2664,250613.3
2665,319928.5
2666,250147.9
2667,173517.95
2668,187216.02
2669,176750.39
2670,290078.72
2671,187216.02
2672,195223.62
2673,208282.7
2674,204654.84
2675,174003.98
2676,189939.86
2677,180563.53
2678,256287.4
2679,261856.92
2680,277247.34
2681,421542.25
2682,330493.9
2683,431743.44
2684,295430.7
2685,340138.2
2686,250784.25
2687,308927.38
2688,216115.72
2689,214671.45
2690,343601.94
2691,186804.75
2692,140798.14
2693,200047.9
2694,142605.17
2695,189909.78
2696,187216.02
2697,174725.0
2698,193774.6
2699,197676.56
2700,161230.48
2701,155941.52
2702,108337.13
2703,154516.67
2704,135048.06
2705,126490.31
2706,123413.67
2707,135063.38
2708,137787.58
2709,121811.25
2710,134149.9
2711,314957.06
2712,351791.16
2713,183648.0
2714,157086.81
2715,161605.78
2716,162708.86
2717,187080.19
2718,215513.92
2719,158635.17
2720,166996.52
2721,141566.94
2722,162105.9
2723,150598.66
2724,128424.914
2725,136033.81
2726,139750.14
2727,184953.39
2728,166326.11
2729,156167.12
2730,147807.86
2731,117662.24
2732,116227.78
2733,159323.83
2734,147143.17
2735,147821.66
2736,136939.1
2737,132470.73
2738,133611.73
2739,153488.14
2740,137707.97
2741,150722.1
2742,154879.3
2743,150722.1
2744,151386.62
2745,144740.67
2746,138448.27
2747,169831.4
2748,121331.02
2749,130765.664
2750,129163.61
2751,131144.97
2752,222766.83
2753,151410.88
2754,206130.78
2755,125376.875
2756,97098.14
2757,58192.062
2758,91920.42
2759,160889.48
2760,124893.44
2761,145128.52
2762,147656.53
2763,181545.83
2764,170950.2
2765,236808.62
2766,144446.95
2767,87220.11
2768,126433.5
2769,125695.58
2770,146984.55
2771,123413.67
2772,125672.08
2773,145655.0
2774,138408.0
2775,136355.02
2776,157244.34
2777,146423.1
2778,122042.64
2779,128068.27
2780,113118.086
2781,103759.836
2782,105237.836
2783,102514.33
2784,132532.27
2785,145399.64
2786,79400.34
2787,115797.07
2788,88878.91
2789,191382.3
2790,88721.89
2791,125305.75
2792,72814.55
2793,152416.75
2794,106922.62
2795,120692.14
2796,107772.54
2797,151693.58
2798,111140.37
2799,123937.23
2800,78622.875
2801,116384.055
2802,143845.12
2803,147606.14
2804,147966.23
2805,94835.94
2806,85772.29
2807,157202.5
2808,143170.12
2809,138380.42
2810,137411.08
2811,145098.36
2812,147029.0
2813,162457.36
2814,164002.83
2815,101993.79
2816,223510.8
2817,136626.94
2818,129036.42
2819,182369.23
2820,141968.48
2821,105787.65
2822,185335.12
2823,216470.1
2824,155612.0
2825,151414.34
2826,132646.44
2827,137291.11
2828,209120.64
2829,185001.2
2830,229927.22
2831,182747.2
2832,220616.47
2833,278517.78
2834,205161.77
2835,210793.95
2836,193144.34
2837,176067.84
2838,139019.97
2839,190591.27
2840,186074.86
2841,189909.78
2842,223592.66
2843,142120.48
2844,147847.75
2845,124345.195
2846,205161.77
2847,176823.56
2848,209814.62
2849,203402.56
2850,278287.88
2851,232574.53
2852,216835.61
2853,225393.61
2854,143160.45
2855,203497.64
2856,195923.4
2857,193144.34
2858,199035.14
2859,136617.94
2860,125317.71
2861,132672.89
2862,192756.27
2863,127637.97
2864,258267.2
2865,133614.66
2866,163553.62
2867,98735.73
2868,107902.42
2869,113927.35
2870,148354.66
2871,116796.58
2872,55355.36
2873,98530.664
2874,137987.19
2875,116312.266
2876,157543.33
2877,137985.22
2878,155041.7
2879,159177.56
2880,105149.05
2881,143973.45
2882,163759.64
2883,171372.48
2884,222202.66
2885,177483.97
2886,192538.55
2887,116022.35
2888,122227.6
2889,58588.26
2890,81650.055
2891,126817.16
2892,59880.25
2893,108137.81
2894,60741.434
2895,275217.8
2896,268117.03
2897,193356.66
2898,147096.45
2899,219518.84
2900,150427.72
2901,192158.28
2902,179663.62
2903,352050.6
2904,338071.7
2905,115589.086
2906,193376.94
2907,122482.57
2908,127963.53
2909,142836.28
2910,87279.85
2911,96122.17
2912,135571.83
2913,95429.73
2914,80580.14
2915,86682.52
2916,95429.73
2917,153298.84
2918,122337.12
2919,206968.56
